series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker
S000103498,GraniteShares 4x Short Junior Gold Miners Daily ETF,GraniteShares 4x Short Junior Gold Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000103499,GraniteShares 4x Short Junior Silver Miners Daily ETF,GraniteShares 4x Short Junior Silver Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000103502,GraniteShares 4x Short Quantum Computing Daily ETF,GraniteShares 4x Short Quantum Computing Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000103503,GraniteShares 4x Short Robotics Daily ETF,GraniteShares 4x Short Robotics Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000103504,GraniteShares 4x Short Semiconductor Daily ETF,GraniteShares 4x Short Semiconductor Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000103505,GraniteShares 4x Short Silver Miners Daily ETF,GraniteShares 4x Short Silver Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000103507,GraniteShares 4x Short Uranium and Nuclear Daily ETF,GraniteShares 4x Short Uranium and Nuclear Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-4.0,number,daily,,unresolved,index_other,True,False
S000022770,Direxion Daily Small Cap Bear 3X ETF,Direxion Daily Small Cap Bear 3X Shares | Direxion Daily Small Cap Bear 3X ETF,Direxion Shares ETF Trust,0001424958,TZA,TZA,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000022773,Direxion Daily MSCI Emerging Markets Bear 3X ETF,Direxion Daily MSCI Emerging Markets Bear 3X Shares | Direxion Daily MSCI Emerging Markets Bear 3X ETF,Direxion Shares ETF Trust,0001424958,EDZ,EDZ,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000022775,Direxion Daily FTSE China Bear 3X ETF,Direxion Daily FTSE China Bear 3X Shares | Direxion Daily FTSE China Bear 3X ETF,Direxion Shares ETF Trust,0001424958,YANG,YANG,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000022781,Direxion Daily Financial Bear 3X ETF,Direxion Daily Financial Bear 3X Shares | Direxion Daily Financial Bear 3X ETF,Direxion Shares ETF Trust,0001424958,FAZ,FAZ,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000022782,Direxion Daily Real Estate Bear 3X ETF,Direxion Daily Real Estate Bear 3X Shares | Direxion Daily Real Estate Bear 3X ETF,Direxion Shares ETF Trust,0001424958,DRV,DRV,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000022783,Direxion Daily Homebuilders & Supplies Bear 3X Shares,Direxion Daily Homebuilders & Supplies Bear 3X Shares,Direxion Shares ETF Trust,0001424958,CLAW,CLAW,2022,2022,-3.0,number,daily,,unresolved,index_other,False,True
S000023810,Direxion Daily Technology Bear 3X ETF,Direxion Daily Technology Bear 3X Shares | Direxion Daily Technology Bear 3X ETF,Direxion Shares ETF Trust,0001424958,TECS,TECS,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000024909,ProShares UltraPro Short QQQ,ProShares UltraPro Short QQQ,PROSHARES TRUST,0001174610,SQQQ,SQQQ,2022,2026,-3.0,proshares ultrapro,daily,,unresolved,index_other,True,True
S000024910,ProShares UltraPro Short Dow30,ProShares UltraPro Short Dow30,PROSHARES TRUST,0001174610,SDOW,SDOW,2022,2026,-3.0,proshares ultrapro,daily,,unresolved,index_other,True,True
S000024912,ProShares UltraPro Short MidCap400,ProShares UltraPro Short MidCap400,PROSHARES TRUST,0001174610,SMDD,SMDD,2022,2026,-3.0,proshares ultrapro,daily,,unresolved,index_other,True,True
S000024913,ProShares UltraPro Short Russell2000,ProShares UltraPro Short Russell2000,PROSHARES TRUST,0001174610,SRTY,SRTY,2022,2026,-3.0,proshares ultrapro,daily,,unresolved,index_other,True,True
S000027477,Direxion Daily Utilities Bear 3X Shares,Direxion Daily Utilities Bear 3X Shares,Direxion Shares ETF Trust,0001424958,UTLS,UTLS,2022,2022,-3.0,number,daily,,unresolved,index_other,False,True
S000027478,Direxion Daily Consumer Discretionary Bear 3X Shares,Direxion Daily Consumer Discretionary Bear 3X Shares,Direxion Shares ETF Trust,0001424958,PASS,PASS,2022,2022,-3.0,number,daily,,unresolved,index_other,False,True
S000027479,Direxion Daily Consumer Staples Bear 3X Shares,Direxion Daily Consumer Staples Bear 3X Shares,Direxion Shares ETF Trust,0001424958,LACK,LACK,2022,2022,-3.0,number,daily,,unresolved,index_other,False,True
S000027488,Direxion Daily Retail Bear 3X Shares,Direxion Daily Retail Bear 3X Shares,Direxion Shares ETF Trust,0001424958,RETS,RETS,2022,2022,-3.0,number,daily,,unresolved,index_other,False,True
S000027921,Direxion Daily Semiconductor Bear 3X ETF,Direxion Daily Semiconductor Bear 3X Shares | Direxion Daily Semiconductor Bear 3X ETF,Direxion Shares ETF Trust,0001424958,SOXS,SOXS,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000037031,ProShares UltraPro Short Financial Select Sector,ProShares UltraPro Short Financial Select Sector,PROSHARES TRUST,0001174610,FINZ,FINZ,2022,2022,-3.0,proshares ultrapro,daily,,unresolved,index_other,False,True
S000038648,Direxion Daily Dow 30 Bear 3X Shares,Direxion Daily Dow 30 Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000049728,ProShares UltraPro Short Nasdaq Biotechnology,ProShares UltraPro Short Nasdaq Biotechnology,PROSHARES TRUST,0001174610,ZBIO,ZBIO,2022,2022,-3.0,proshares ultrapro,daily,,unresolved,index_other,False,True
S000050533,Direxion Daily Pharmaceutical & Medical Bear 3X Shares,Direxion Daily Pharmaceutical & Medical Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000057170,Direxion Daily Transportation Bear 3X Shares,Direxion Daily Transportation Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000057172,Direxion Daily MSCI Canada Bear 3X Shares,Direxion Daily MSCI Canada Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000057174,Direxion Daily MSCI Italy Bear 3X Shares,Direxion Daily MSCI Italy Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000057176,Direxion Daily MSCI Mexico Bear 3X Shares,Direxion Daily MSCI Mexico Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000057186,Direxion Daily Aerospace & Defense Bear 3X Shares,Direxion Daily Aerospace & Defense Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000057188,Direxion Daily Industrials Bear 3X Shares,Direxion Daily Industrials Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000062448,ProShares UltraPro Short Communication Services Select Sector,ProShares UltraPro Short Communication Services Select Sector,PROSHARES TRUST,0001174610,,,2022,2022,-3.0,proshares ultrapro,daily,,unresolved,index_other,False,False
S000063412,Direxion Daily Communication Services Index Bear 3X Shares,Direxion Daily Communication Services Index Bear 3X Shares,Direxion Shares ETF Trust,0001424958,MUTE,MUTE,2022,2022,-3.0,number,daily,,unresolved,index_other,False,True
S000066275,Direxion Daily MSCI Brazil Bear 3X Shares,Direxion Daily MSCI Brazil Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000066276,Direxion Daily MSCI India Bear 3X Shares,Direxion Daily MSCI India Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000066277,Direxion Daily MSCI South Korea Bear 3X Shares,Direxion Daily MSCI South Korea Bear 3X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-3.0,number,daily,,unresolved,index_other,False,False
S000066282,Direxion Daily Dow Jones Internet Bear 3X ETF,Direxion Daily Dow Jones Internet Bear 3X Shares | Direxion Daily Dow Jones Internet Bear 3X ETF,Direxion Shares ETF Trust,0001424958,WEBS,WEBS,2022,2026,-3.0,number,daily,,unresolved,index_other,True,True
S000098942,GraniteShares 3x Short Bitcoin Daily ETF,GraniteShares 3x Short Bitcoin Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000098943,GraniteShares 3x Short Ether Daily ETF,GraniteShares 3x Short Ether Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000098944,GraniteShares 3x Short Solana Daily ETF,GraniteShares 3x Short Solana Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103756,GraniteShares 3x Short China Internet Daily ETF,GraniteShares 3x Short China Internet Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103757,GraniteShares 3x Short Cybersecurity Daily ETF,GraniteShares 3x Short Cybersecurity Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103758,GraniteShares 3x Short Gold Miners Daily ETF,GraniteShares 3x Short Gold Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103760,GraniteShares 3x Short Junior Gold Miners Daily ETF,GraniteShares 3x Short Junior Gold Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103761,GraniteShares 3x Short Junior Silver Miners Daily ETF,GraniteShares 3x Short Junior Silver Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103765,GraniteShares 3x Short Quantum Computing Daily ETF,GraniteShares 3x Short Quantum Computing Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103766,GraniteShares 3x Short Robotics Daily ETF,GraniteShares 3x Short Robotics Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103767,GraniteShares 3x Short Semiconductor Daily ETF,GraniteShares 3x Short Semiconductor Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103768,GraniteShares 3x Short Silver Miners Daily ETF,GraniteShares 3x Short Silver Miners Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000103769,GraniteShares 3x Short Uranium and Nuclear Daily ETF,GraniteShares 3x Short Uranium and Nuclear Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,,unresolved,index_other,True,False
S000003081,ULTRASHORT MID-CAP PROFUND,ULTRASHORT MID-CAP PROFUND,ProFunds,0001039803,UIPSX,UIPIX | UIPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000003082,ULTRASHORT SMALL-CAP PROFUND,ULTRASHORT SMALL-CAP PROFUND,ProFunds,0001039803,UCPSX,UCPIX | UCPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000003083,ULTRASHORT DOW 30 PROFUND,ULTRASHORT DOW 30 PROFUND,ProFunds,0001039803,UWPSX,UWPIX | UWPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000003084,ULTRASHORT NASDAQ-100 PROFUND,ULTRASHORT NASDAQ-100 PROFUND,ProFunds,0001039803,USPSX,USPIX | USPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000004531,PROFUND VP ULTRASHORT NASDAQ-100,PROFUND VP ULTRASHORT NASDAQ-100,ProFunds,0001039803,,,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,False
S000006822,ProShares UltraShort MidCap400,ProShares UltraShort MidCap400,PROSHARES TRUST,0001174610,MZZ,MZZ,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000006823,ProShares UltraShort Dow30,ProShares UltraShort Dow30,PROSHARES TRUST,0001174610,DXD,DXD,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000006824,ProShares UltraShort QQQ,ProShares UltraShort QQQ,PROSHARES TRUST,0001174610,QID,QID,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000008847,ULTRASHORT EMERGING MARKETS PROFUND,ULTRASHORT EMERGING MARKETS PROFUND,ProFunds,0001039803,UVPSX,UVPIX | UVPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000008849,ULTRASHORT JAPAN PROFUND,ULTRASHORT JAPAN PROFUND,ProFunds,0001039803,UKPSX,UKPIX | UKPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000012060,PROFUND VP ULTRASHORT DOW 30,PROFUND VP ULTRASHORT DOW 30,ProFunds,0001039803,,,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,False
S000014287,ProShares UltraShort Russell2000,ProShares UltraShort Russell2000,PROSHARES TRUST,0001174610,TWM,TWM,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014288,ProShares UltraShort SmallCap600,ProShares UltraShort SmallCap600,PROSHARES TRUST,0001174610,SDD,SDD,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014296,ProShares UltraShort Materials,ProShares UltraShort Basic Materials | ProShares UltraShort Materials,PROSHARES TRUST,0001174610,SMN,SMN,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014298,ProShares UltraShort Consumer Staples,ProShares UltraShort Consumer Goods | ProShares UltraShort Consumer Staples,PROSHARES TRUST,0001174610,SZK,SZK,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014299,ProShares UltraShort Consumer Discretionary,ProShares UltraShort Consumer Services | ProShares UltraShort Consumer Discretionary,PROSHARES TRUST,0001174610,SCC,SCC,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014300,ProShares UltraShort Financials,ProShares UltraShort Financials,PROSHARES TRUST,0001174610,SKF,SKF,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014301,ProShares UltraShort Health Care,ProShares UltraShort Health Care,PROSHARES TRUST,0001174610,RXD,RXD,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014302,ProShares UltraShort Industrials,ProShares UltraShort Industrials,PROSHARES TRUST,0001174610,SIJ,SIJ,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014304,ProShares UltraShort Energy,ProShares UltraShort Oil & Gas | ProShares UltraShort Energy,PROSHARES TRUST,0001174610,DUG,DUG,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014306,ProShares UltraShort Real Estate,ProShares UltraShort Real Estate,PROSHARES TRUST,0001174610,SRS,SRS,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014307,ProShares UltraShort Semiconductors,ProShares UltraShort Semiconductors,PROSHARES TRUST,0001174610,SSG,SSG,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014308,ProShares UltraShort Technology,ProShares UltraShort Technology,PROSHARES TRUST,0001174610,REW,REW,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000014310,ProShares UltraShort Utilities,ProShares UltraShort Utilities,PROSHARES TRUST,0001174610,SDP,SDP,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000018724,ProShares UltraShort Nasdaq Biotechnology,ProShares UltraShort Nasdaq Biotechnology,PROSHARES TRUST,0001174610,BIS,BIS,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000018727,ProShares UltraShort MSCI Emerging Markets,ProShares UltraShort MSCI Emerging Markets,PROSHARES TRUST,0001174610,EEV,EEV,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000018728,ProShares UltraShort MSCI Japan,ProShares UltraShort MSCI Japan,PROSHARES TRUST,0001174610,EWV,EWV,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000018730,ProShares UltraShort MSCI EAFE,ProShares UltraShort MSCI EAFE,PROSHARES TRUST,0001174610,EFU,EFU,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000018731,ProShares UltraShort FTSE China 50,ProShares UltraShort FTSE China 50,PROSHARES TRUST,0001174610,FXP,FXP,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000020741,UltraShort China ProFund,UltraShort China ProFund,ProFunds,0001039803,UHPSX,UHPIX | UHPSX,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000022290,ProShares UltraShort MSCI Brazil Capped,ProShares UltraShort MSCI Brazil Capped,PROSHARES TRUST,0001174610,BZQ,BZQ,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000022292,ProShares UltraShort FTSE Europe,ProShares UltraShort FTSE Europe,PROSHARES TRUST,0001174610,EPV,EPV,2022,2026,-2.0,proshares ultra,daily,,unresolved,index_other,True,True
S000022294,ProShares UltraShort MSCI Mexico Capped IMI,ProShares UltraShort MSCI Mexico Capped IMI,PROSHARES TRUST,0001174610,SMK,SMK,2022,2022,-2.0,proshares ultra,daily,,unresolved,index_other,False,True
S000022780,Direxion Daily Energy Bear 2X ETF,Direxion Daily Energy Bear 2X Shares | Direxion Daily Energy Bear 2X ETF,Direxion Shares ETF Trust,0001424958,ERY,ERY,2022,2026,-2.0,number,daily,,unresolved,index_other,True,True
S000029348,Direxion Daily Gold Miners Index Bear 2X ETF,Direxion Daily Gold Miners Index Bear 2X Shares | Direxion Daily Gold Miners Index Bear 2X ETF,Direxion Shares ETF Trust,0001424958,DUST,DUST,2022,2026,-2.0,number,daily,,unresolved,index_other,True,True
S000034517,Direxion Daily Junior Gold Miners Index Bear 2X ETF,DIREXION DAILY JUNIOR GOLD MINERS INDEX BEAR 2X SHARES | Direxion Daily Junior Gold Miners Index Bear 2X ETF,Direxion Shares ETF Trust,0001424958,JDST,JDST,2022,2026,-2.0,number,daily,,unresolved,index_other,True,True
S000048126,ProShares UltraShort Gold Miners,ProShares UltraShort Gold Miners,PROSHARES TRUST,0001174610,GDXS,GDXS,2022,2022,-2.0,proshares ultra,daily,,unresolved,index_other,False,True
S000049727,ProShares UltraShort Oil & Gas Exploration & Production,ProShares UltraShort Oil & Gas Exploration & Production,PROSHARES TRUST,0001174610,SOP,SOP,2022,2022,-2.0,proshares ultra,daily,,unresolved,index_other,False,True
S000054616,Direxion Daily MSCI European Financials Bear 2X Shares,Direxion Daily MSCI European Financials Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2022,-2.0,number,daily,,unresolved,index_other,False,False
S000062447,ProShares UltraShort Communication Services Select Sector,ProShares UltraShort Communication Services Select Sector,PROSHARES TRUST,0001174610,,,2022,2022,-2.0,proshares ultra,daily,,unresolved,index_other,False,False
S000070717,ProShares UltraShort Nasdaq Cybersecurity,ProShares UltraShort Nasdaq Cybersecurity,PROSHARES TRUST,0001174610,,,2022,2023,-2.0,proshares ultra,daily,,unresolved,index_other,False,False
S000070719,ProShares UltraShort Cloud Computing,ProShares UltraShort Cloud Computing,PROSHARES TRUST,0001174610,,,2022,2023,-2.0,proshares ultra,daily,,unresolved,index_other,False,False
S000071022,Direxion Daily Cloud Computing Bear 2X Shares,Direxion Daily Cloud Computing Bear 2X Shares,Direxion Shares ETF Trust,0001424958,CLDS,CLDS,2022,2024,-2.0,number,daily,,unresolved,index_other,False,True
S000072015,ETFMG Prime 2x Daily Inverse Junior Silver Miners ETF,ETFMG Prime 2x Daily Inverse Junior Silver Miners ETF,ETF Managers Trust,0001467831,SINV,SINV,2022,2023,-2.0,number,daily,,unresolved,index_other,False,True
S000072082,Direxion Daily Travel & Vacation Bear 2X Shares,Direxion Daily Travel & Vacation Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2026,-2.0,number,daily,,unresolved,index_other,True,False
S000072482,Direxion Daily Global Clean Energy Bear 2X Shares,Direxion Daily Global Clean Energy Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2024,-2.0,number,daily,,unresolved,index_other,False,False
S000073594,Direxion Daily Software Bear 2X Shares,Direxion Daily Software Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2024,-2.0,number,daily,,unresolved,index_other,False,False
S000073596,Direxion Daily Metal Miners Bear 2X Shares,Direxion Daily Metal Miners Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2024,-2.0,number,daily,,unresolved,index_other,False,False
